trip_id,stop_id,timepoint,stop_sequence,departure_time,arrival_time
OLN1026,leslieville,,7,8:04:50,8:04:50
OLN1026,east_harbour,,8,8:06:25,8:06:25
OLN1026,distillery,,9,8:09:00,8:09:00
OLN1026,corktown,,10,8:10:30,8:10:30
OLN1026,moss_park,,11,8:11:55,8:11:55
OLN1026,queen,,12,8:13:35,8:13:35
OLN1026,osgoode,,13,8:14:55,8:14:55
OLN1026,queen_spadina,,14,8:16:30,8:16:30
OLN1026,king_bathurst,,15,8:18:25,8:18:25
OLN1026,exhibition_go,,16,8:22:05,8:22:05
OLN1027,science_centre,,1,7:52:00,7:52:00
OLN1027,flemingdon_park,,2,7:53:25,7:53:25
OLN1027,thorncliffe_park,,3,7:55:50,7:55:50
OLN1027,cosburn,,4,8:00:45,8:00:45
OLN1027,pape_station,,5,8:02:55,8:02:55
OLN1027,gerrard,,6,8:05:50,8:05:50
OLN1027,leslieville,,7,8:06:50,8:06:50
OLN1027,east_harbour,,8,8:08:25,8:08:25
OLN1027,distillery,,9,8:11:00,8:11:00
OLN1027,corktown,,10,8:12:30,8:12:30
OLN1027,moss_park,,11,8:13:55,8:13:55
OLN1027,queen,,12,8:15:35,8:15:35
OLN1027,osgoode,,13,8:16:55,8:16:55
OLN1027,queen_spadina,,14,8:18:30,8:18:30
OLN1027,king_bathurst,,15,8:20:25,8:20:25
OLN1027,exhibition_go,,16,8:24:05,8:24:05
OLN1028,science_centre,,1,7:54:00,7:54:00
OLN1028,flemingdon_park,,2,7:55:25,7:55:25
OLN1028,thorncliffe_park,,3,7:57:50,7:57:50
OLN1028,cosburn,,4,8:02:45,8:02:45
OLN1028,pape_station,,5,8:04:55,8:04:55
OLN1028,gerrard,,6,8:07:50,8:07:50
OLN1028,leslieville,,7,8:08:50,8:08:50
OLN1028,east_harbour,,8,8:10:25,8:10:25
OLN1028,distillery,,9,8:13:00,8:13:00
OLN1028,corktown,,10,8:14:30,8:14:30
OLN1028,moss_park,,11,8:15:55,8:15:55
OLN1028,queen,,12,8:17:35,8:17:35
OLN1028,osgoode,,13,8:18:55,8:18:55
OLN1028,queen_spadina,,14,8:20:30,8:20:30
OLN1028,king_bathurst,,15,8:22:25,8:22:25
OLN1028,exhibition_go,,16,8:26:05,8:26:05
OLN1029,science_centre,,1,7:56:00,7:56:00
OLN1029,flemingdon_park,,2,7:57:25,7:57:25
OLN1029,thorncliffe_park,,3,7:59:50,7:59:50
OLN1029,cosburn,,4,8:04:45,8:04:45
OLN1029,pape_station,,5,8:06:55,8:06:55
OLN1029,gerrard,,6,8:09:50,8:09:50
OLN1029,leslieville,,7,8:10:50,8:10:50
OLN1029,east_harbour,,8,8:12:25,8:12:25
OLN1029,distillery,,9,8:15:00,8:15:00
OLN1029,corktown,,10,8:16:30,8:16:30
OLN1029,moss_park,,11,8:17:55,8:17:55
OLN1029,queen,,12,8:19:35,8:19:35
OLN1029,osgoode,,13,8:20:55,8:20:55
OLN1029,queen_spadina,,14,8:22:30,8:22:30
OLN1029,king_bathurst,,15,8:24:25,8:24:25
OLN1029,exhibition_go,,16,8:28:05,8:28:05
OLN1030,science_centre,,1,7:58:00,7:58:00
OLN1030,flemingdon_park,,2,7:59:25,7:59:25
OLN1030,thorncliffe_park,,3,8:01:50,8:01:50
OLN1030,cosburn,,4,8:06:45,8:06:45
OLN1030,pape_station,,5,8:08:55,8:08:55
OLN1030,gerrard,,6,8:11:50,8:11:50
OLN1030,leslieville,,7,8:12:50,8:12:50
OLN1030,east_harbour,,8,8:14:25,8:14:25
OLN1030,distillery,,9,8:17:00,8:17:00
OLN1030,corktown,,10,8:18:30,8:18:30
OLN1030,moss_park,,11,8:19:55,8:19:55
OLN1030,queen,,12,8:21:35,8:21:35
OLN1030,osgoode,,13,8:22:55,8:22:55
OLN1030,queen_spadina,,14,8:24:30,8:24:30
OLN1030,king_bathurst,,15,8:26:25,8:26:25
OLN1030,exhibition_go,,16,8:30:05,8:30:05
OLN1031,science_centre,,1,8:00:00,8:00:00
OLN1031,flemingdon_park,,2,8:01:25,8:01:25
OLN1031,thorncliffe_park,,3,8:03:50,8:03:50
OLN1031,cosburn,,4,8:08:45,8:08:45
OLN1031,pape_station,,5,8:10:55,8:10:55
OLN1031,gerrard,,6,8:13:50,8:13:50
OLN1031,leslieville,,7,8:14:50,8:14:50
OLN1031,east_harbour,,8,8:16:25,8:16:25
OLN1031,distillery,,9,8:19:00,8:19:00
OLN1031,corktown,,10,8:20:30,8:20:30
OLN1031,moss_park,,11,8:21:55,8:21:55
OLN1031,queen,,12,8:23:35,8:23:35
OLN1031,osgoode,,13,8:24:55,8:24:55
OLN1031,queen_spadina,,14,8:26:30,8:26:30
OLN1031,king_bathurst,,15,8:28:25,8:28:25
OLN1031,exhibition_go,,16,8:32:05,8:32:05
OLN1032,science_centre,,1,8:02:00,8:02:00
OLN1032,flemingdon_park,,2,8:03:25,8:03:25
OLN1032,thorncliffe_park,,3,8:05:50,8:05:50
OLN1032,cosburn,,4,8:10:45,8:10:45
OLN1032,pape_station,,5,8:12:55,8:12:55
OLN1032,gerrard,,6,8:15:50,8:15:50
OLN1032,leslieville,,7,8:16:50,8:16:50
OLN1032,east_harbour,,8,8:18:25,8:18:25
OLN1032,distillery,,9,8:21:00,8:21:00
OLN1032,corktown,,10,8:22:30,8:22:30
OLN1032,moss_park,,11,8:23:55,8:23:55
OLN1032,queen,,12,8:25:35,8:25:35
OLN1032,osgoode,,13,8:26:55,8:26:55
OLN1032,queen_spadina,,14,8:28:30,8:28:30
OLN1032,king_bathurst,,15,8:30:25,8:30:25
OLN1032,exhibition_go,,16,8:34:05,8:34:05
OLN1033,science_centre,,1,8:04:00,8:04:00
OLN1033,flemingdon_park,,2,8:05:25,8:05:25
OLN1033,thorncliffe_park,,3,8:07:50,8:07:50
OLN1033,cosburn,,4,8:12:45,8:12:45
OLN1033,pape_station,,5,8:14:55,8:14:55
OLN1033,gerrard,,6,8:17:50,8:17:50
OLN1033,leslieville,,7,8:18:50,8:18:50
OLN1033,east_harbour,,8,8:20:25,8:20:25
OLN1033,distillery,,9,8:23:00,8:23:00
OLN1033,corktown,,10,8:24:30,8:24:30
OLN1033,moss_park,,11,8:25:55,8:25:55
OLN1033,queen,,12,8:27:35,8:27:35
OLN1033,osgoode,,13,8:28:55,8:28:55
OLN1033,queen_spadina,,14,8:30:30,8:30:30
OLN1033,king_bathurst,,15,8:32:25,8:32:25
OLN1033,exhibition_go,,16,8:36:05,8:36:05
OLN1034,science_centre,,1,8:06:00,8:06:00
OLN1034,flemingdon_park,,2,8:07:25,8:07:25
OLN1034,thorncliffe_park,,3,8:09:50,8:09:50
OLN1034,cosburn,,4,8:14:45,8:14:45
OLN1034,pape_station,,5,8:16:55,8:16:55
OLN1034,gerrard,,6,8:19:50,8:19:50
OLN1034,leslieville,,7,8:20:50,8:20:50
OLN1034,east_harbour,,8,8:22:25,8:22:25
OLN1034,distillery,,9,8:25:00,8:25:00
OLN1034,corktown,,10,8:26:30,8:26:30
OLN1034,moss_park,,11,8:27:55,8:27:55
OLN1034,queen,,12,8:29:35,8:29:35
OLN1034,osgoode,,13,8:30:55,8:30:55
OLN1034,queen_spadina,,14,8:32:30,8:32:30
OLN1034,king_bathurst,,15,8:34:25,8:34:25
OLN1034,exhibition_go,,16,8:38:05,8:38:05
OLN1035,science_centre,,1,8:08:00,8:08:00
OLN1035,flemingdon_park,,2,8:09:25,8:09:25
OLN1035,thorncliffe_park,,3,8:11:50,8:11:50
OLN1035,cosburn,,4,8:16:45,8:16:45
OLN1035,pape_station,,5,8:18:55,8:18:55
OLN1035,gerrard,,6,8:21:50,8:21:50
OLN1035,leslieville,,7,8:22:50,8:22:50
OLN1035,east_harbour,,8,8:24:25,8:24:25
OLN1035,distillery,,9,8:27:00,8:27:00
OLN1035,corktown,,10,8:28:30,8:28:30
OLN1035,moss_park,,11,8:29:55,8:29:55
OLN1035,queen,,12,8:31:35,8:31:35
OLN1035,osgoode,,13,8:32:55,8:32:55
OLN1035,queen_spadina,,14,8:34:30,8:34:30
OLN1035,king_bathurst,,15,8:36:25,8:36:25
OLN1035,exhibition_go,,16,8:40:05,8:40:05
OLN1036,science_centre,,1,8:10:00,8:10:00
OLN1036,flemingdon_park,,2,8:11:25,8:11:25
OLN1036,thorncliffe_park,,3,8:13:50,8:13:50
OLN1036,cosburn,,4,8:18:45,8:18:45
OLN1036,pape_station,,5,8:20:55,8:20:55
OLN1036,gerrard,,6,8:23:50,8:23:50
OLN1036,leslieville,,7,8:24:50,8:24:50
OLN1036,east_harbour,,8,8:26:25,8:26:25
OLN1036,distillery,,9,8:29:00,8:29:00
OLN1036,corktown,,10,8:30:30,8:30:30
OLN1036,moss_park,,11,8:31:55,8:31:55
OLN1036,queen,,12,8:33:35,8:33:35
OLN1036,osgoode,,13,8:34:55,8:34:55
OLN1036,queen_spadina,,14,8:36:30,8:36:30
OLN1036,king_bathurst,,15,8:38:25,8:38:25
OLN1036,exhibition_go,,16,8:42:05,8:42:05
OLN1037,science_centre,,1,8:12:00,8:12:00
OLN1037,flemingdon_park,,2,8:13:25,8:13:25
OLN1037,thorncliffe_park,,3,8:15:50,8:15:50
OLN1037,cosburn,,4,8:20:45,8:20:45
OLN1037,pape_station,,5,8:22:55,8:22:55
OLN1037,gerrard,,6,8:25:50,8:25:50
OLN1037,leslieville,,7,8:26:50,8:26:50
OLN1037,east_harbour,,8,8:28:25,8:28:25
OLN1037,distillery,,9,8:31:00,8:31:00
OLN1037,corktown,,10,8:32:30,8:32:30
OLN1037,moss_park,,11,8:33:55,8:33:55
OLN1037,queen,,12,8:35:35,8:35:35
OLN1037,osgoode,,13,8:36:55,8:36:55
OLN1037,queen_spadina,,14,8:38:30,8:38:30
OLN1037,king_bathurst,,15,8:40:25,8:40:25
OLN1037,exhibition_go,,16,8:44:05,8:44:05
OLN1038,science_centre,,1,8:14:00,8:14:00
OLN1038,flemingdon_park,,2,8:15:25,8:15:25
OLN1038,thorncliffe_park,,3,8:17:50,8:17:50
OLN1038,cosburn,,4,8:22:45,8:22:45
OLN1038,pape_station,,5,8:24:55,8:24:55
OLN1038,gerrard,,6,8:27:50,8:27:50
OLN1038,leslieville,,7,8:28:50,8:28:50
OLN1038,east_harbour,,8,8:30:25,8:30:25
OLN1038,distillery,,9,8:33:00,8:33:00
OLN1038,corktown,,10,8:34:30,8:34:30
OLN1038,moss_park,,11,8:35:55,8:35:55
OLN1038,queen,,12,8:37:35,8:37:35
OLN1038,osgoode,,13,8:38:55,8:38:55
OLN1038,queen_spadina,,14,8:40:30,8:40:30
OLN1038,king_bathurst,,15,8:42:25,8:42:25
OLN1038,exhibition_go,,16,8:46:05,8:46:05
OLN1039,science_centre,,1,8:16:00,8:16:00
OLN1039,flemingdon_park,,2,8:17:25,8:17:25
OLN1039,thorncliffe_park,,3,8:19:50,8:19:50
OLN1039,cosburn,,4,8:24:45,8:24:45
OLN1039,pape_station,,5,8:26:55,8:26:55
OLN1039,gerrard,,6,8:29:50,8:29:50
OLN1039,leslieville,,7,8:30:50,8:30:50
OLN1039,east_harbour,,8,8:32:25,8:32:25
OLN1039,distillery,,9,8:35:00,8:35:00
OLN1039,corktown,,10,8:36:30,8:36:30
OLN1039,moss_park,,11,8:37:55,8:37:55
OLN1039,queen,,12,8:39:35,8:39:35
OLN1039,osgoode,,13,8:40:55,8:40:55
OLN1039,queen_spadina,,14,8:42:30,8:42:30
OLN1039,king_bathurst,,15,8:44:25,8:44:25
OLN1039,exhibition_go,,16,8:48:05,8:48:05
OLN1040,science_centre,,1,8:18:00,8:18:00
OLN1040,flemingdon_park,,2,8:19:25,8:19:25
OLN1040,thorncliffe_park,,3,8:21:50,8:21:50
OLN1040,cosburn,,4,8:26:45,8:26:45
OLN1040,pape_station,,5,8:28:55,8:28:55
OLN1040,gerrard,,6,8:31:50,8:31:50
OLN1040,leslieville,,7,8:32:50,8:32:50
OLN1040,east_harbour,,8,8:34:25,8:34:25
OLN1040,distillery,,9,8:37:00,8:37:00
OLN1040,corktown,,10,8:38:30,8:38:30
OLN1040,moss_park,,11,8:39:55,8:39:55
OLN1040,queen,,12,8:41:35,8:41:35
OLN1040,osgoode,,13,8:42:55,8:42:55
OLN1040,queen_spadina,,14,8:44:30,8:44:30
OLN1040,king_bathurst,,15,8:46:25,8:46:25
OLN1040,exhibition_go,,16,8:50:05,8:50:05
OLN1041,science_centre,,1,8:20:00,8:20:00
OLN1041,flemingdon_park,,2,8:21:25,8:21:25
OLN1041,thorncliffe_park,,3,8:23:50,8:23:50
OLN1041,cosburn,,4,8:28:45,8:28:45
OLN1041,pape_station,,5,8:30:55,8:30:55
OLN1041,gerrard,,6,8:33:50,8:33:50
OLN1041,leslieville,,7,8:34:50,8:34:50
OLN1041,east_harbour,,8,8:36:25,8:36:25
OLN1041,distillery,,9,8:39:00,8:39:00
OLN1041,corktown,,10,8:40:30,8:40:30
OLN1041,moss_park,,11,8:41:55,8:41:55
OLN1041,queen,,12,8:43:35,8:43:35
OLN1041,osgoode,,13,8:44:55,8:44:55
OLN1041,queen_spadina,,14,8:46:30,8:46:30
OLN1041,king_bathurst,,15,8:48:25,8:48:25
OLN1041,exhibition_go,,16,8:52:05,8:52:05
OLN1042,science_centre,,1,8:22:00,8:22:00
OLN1042,flemingdon_park,,2,8:23:25,8:23:25
OLN1042,thorncliffe_park,,3,8:25:50,8:25:50
OLN1042,cosburn,,4,8:30:45,8:30:45
OLN1042,pape_station,,5,8:32:55,8:32:55
OLN1042,gerrard,,6,8:35:50,8:35:50
OLN1042,leslieville,,7,8:36:50,8:36:50
OLN1042,east_harbour,,8,8:38:25,8:38:25
OLN1042,distillery,,9,8:41:00,8:41:00
OLN1042,corktown,,10,8:42:30,8:42:30
OLN1042,moss_park,,11,8:43:55,8:43:55
OLN1042,queen,,12,8:45:35,8:45:35
OLN1042,osgoode,,13,8:46:55,8:46:55
OLN1042,queen_spadina,,14,8:48:30,8:48:30
OLN1042,king_bathurst,,15,8:50:25,8:50:25
OLN1042,exhibition_go,,16,8:54:05,8:54:05
OLN1043,science_centre,,1,8:24:00,8:24:00
OLN1043,flemingdon_park,,2,8:25:25,8:25:25
OLN1043,thorncliffe_park,,3,8:27:50,8:27:50
OLN1043,cosburn,,4,8:32:45,8:32:45
OLN1043,pape_station,,5,8:34:55,8:34:55
OLN1043,gerrard,,6,8:37:50,8:37:50
OLN1043,leslieville,,7,8:38:50,8:38:50
OLN1043,east_harbour,,8,8:40:25,8:40:25
OLN1043,distillery,,9,8:43:00,8:43:00
OLN1043,corktown,,10,8:44:30,8:44:30
OLN1043,moss_park,,11,8:45:55,8:45:55
OLN1043,queen,,12,8:47:35,8:47:35
OLN1043,osgoode,,13,8:48:55,8:48:55
OLN1043,queen_spadina,,14,8:50:30,8:50:30
OLN1043,king_bathurst,,15,8:52:25,8:52:25
OLN1043,exhibition_go,,16,8:56:05,8:56:05
OLN1044,science_centre,,1,8:26:00,8:26:00
OLN1044,flemingdon_park,,2,8:27:25,8:27:25
OLN1044,thorncliffe_park,,3,8:29:50,8:29:50
OLN1044,cosburn,,4,8:34:45,8:34:45
OLN1044,pape_station,,5,8:36:55,8:36:55
OLN1044,gerrard,,6,8:39:50,8:39:50
OLN1044,leslieville,,7,8:40:50,8:40:50
OLN1044,east_harbour,,8,8:42:25,8:42:25
OLN1044,distillery,,9,8:45:00,8:45:00
OLN1044,corktown,,10,8:46:30,8:46:30
OLN1044,moss_park,,11,8:47:55,8:47:55
OLN1044,queen,,12,8:49:35,8:49:35
OLN1044,osgoode,,13,8:50:55,8:50:55
OLN1044,queen_spadina,,14,8:52:30,8:52:30
OLN1044,king_bathurst,,15,8:54:25,8:54:25
OLN1044,exhibition_go,,16,8:58:05,8:58:05
OLN1045,science_centre,,1,8:28:00,8:28:00
OLN1045,flemingdon_park,,2,8:29:25,8:29:25
OLN1045,thorncliffe_park,,3,8:31:50,8:31:50
OLN1045,cosburn,,4,8:36:45,8:36:45
OLN1045,pape_station,,5,8:38:55,8:38:55
OLN1045,gerrard,,6,8:41:50,8:41:50
OLN1045,leslieville,,7,8:42:50,8:42:50
OLN1045,east_harbour,,8,8:44:25,8:44:25
OLN1045,distillery,,9,8:47:00,8:47:00
OLN1045,corktown,,10,8:48:30,8:48:30
OLN1045,moss_park,,11,8:49:55,8:49:55
OLN1045,queen,,12,8:51:35,8:51:35
OLN1045,osgoode,,13,8:52:55,8:52:55
OLN1045,queen_spadina,,14,8:54:30,8:54:30
OLN1045,king_bathurst,,15,8:56:25,8:56:25
OLN1045,exhibition_go,,16,9:00:05,9:00:05
OLN1046,science_centre,,1,8:30:00,8:30:00
OLN1046,flemingdon_park,,2,8:31:25,8:31:25
OLN1046,thorncliffe_park,,3,8:33:50,8:33:50
OLN1046,cosburn,,4,8:38:45,8:38:45
OLN1046,pape_station,,5,8:40:55,8:40:55
OLN1046,gerrard,,6,8:43:50,8:43:50
OLN1046,leslieville,,7,8:44:50,8:44:50
OLN1046,east_harbour,,8,8:46:25,8:46:25
OLN1046,distillery,,9,8:49:00,8:49:00
OLN1046,corktown,,10,8:50:30,8:50:30
OLN1046,moss_park,,11,8:51:55,8:51:55
OLN1046,queen,,12,8:53:35,8:53:35
OLN1046,osgoode,,13,8:54:55,8:54:55
OLN1046,queen_spadina,,14,8:56:30,8:56:30
OLN1046,king_bathurst,,15,8:58:25,8:58:25
OLN1046,exhibition_go,,16,9:02:05,9:02:05
OLN1047,science_centre,,1,8:32:00,8:32:00
OLN1047,flemingdon_park,,2,8:33:25,8:33:25
OLN1047,thorncliffe_park,,3,8:35:50,8:35:50
OLN1047,cosburn,,4,8:40:45,8:40:45
OLN1047,pape_station,,5,8:42:55,8:42:55
OLN1047,gerrard,,6,8:45:50,8:45:50
OLN1047,leslieville,,7,8:46:50,8:46:50
OLN1047,east_harbour,,8,8:48:25,8:48:25
OLN1047,distillery,,9,8:51:00,8:51:00
OLN1047,corktown,,10,8:52:30,8:52:30
OLN1047,moss_park,,11,8:53:55,8:53:55
OLN1047,queen,,12,8:55:35,8:55:35
OLN1047,osgoode,,13,8:56:55,8:56:55
OLN1047,queen_spadina,,14,8:58:30,8:58:30
OLN1047,king_bathurst,,15,9:00:25,9:00:25
OLN1047,exhibition_go,,16,9:04:05,9:04:05
OLN1048,science_centre,,1,8:34:00,8:34:00
OLN1048,flemingdon_park,,2,8:35:25,8:35:25
OLN1048,thorncliffe_park,,3,8:37:50,8:37:50
OLN1048,cosburn,,4,8:42:45,8:42:45
OLN1048,pape_station,,5,8:44:55,8:44:55
OLN1048,gerrard,,6,8:47:50,8:47:50
OLN1048,leslieville,,7,8:48:50,8:48:50
OLN1048,east_harbour,,8,8:50:25,8:50:25
OLN1048,distillery,,9,8:53:00,8:53:00
OLN1048,corktown,,10,8:54:30,8:54:30
OLN1048,moss_park,,11,8:55:55,8:55:55
OLN1048,queen,,12,8:57:35,8:57:35
OLN1048,osgoode,,13,8:58:55,8:58:55
OLN1048,queen_spadina,,14,9:00:30,9:00:30
OLN1048,king_bathurst,,15,9:02:25,9:02:25
OLN1048,exhibition_go,,16,9:06:05,9:06:05
OLN1049,science_centre,,1,8:36:00,8:36:00
OLN1049,flemingdon_park,,2,8:37:25,8:37:25
OLN1049,thorncliffe_park,,3,8:39:50,8:39:50
OLN1049,cosburn,,4,8:44:45,8:44:45
OLN1049,pape_station,,5,8:46:55,8:46:55
OLN1049,gerrard,,6,8:49:50,8:49:50
OLN1049,leslieville,,7,8:50:50,8:50:50
OLN1049,east_harbour,,8,8:52:25,8:52:25
OLN1049,distillery,,9,8:55:00,8:55:00
OLN1049,corktown,,10,8:56:30,8:56:30
OLN1049,moss_park,,11,8:57:55,8:57:55
OLN1049,queen,,12,8:59:35,8:59:35
OLN1049,osgoode,,13,9:00:55,9:00:55
OLN1049,queen_spadina,,14,9:02:30,9:02:30
OLN1049,king_bathurst,,15,9:04:25,9:04:25
OLN1049,exhibition_go,,16,9:08:05,9:08:05
OLN1050,science_centre,,1,8:38:00,8:38:00
OLN1050,flemingdon_park,,2,8:39:25,8:39:25
OLN1050,thorncliffe_park,,3,8:41:50,8:41:50
OLN1050,cosburn,,4,8:46:45,8:46:45
OLN1050,pape_station,,5,8:48:55,8:48:55
OLN1050,gerrard,,6,8:51:50,8:51:50
OLN1050,leslieville,,7,8:52:50,8:52:50
OLN1050,east_harbour,,8,8:54:25,8:54:25
OLN1050,distillery,,9,8:57:00,8:57:00
OLN1050,corktown,,10,8:58:30,8:58:30
OLN1050,moss_park,,11,8:59:55,8:59:55
OLN1050,queen,,12,9:01:35,9:01:35
OLN1050,osgoode,,13,9:02:55,9:02:55
OLN1050,queen_spadina,,14,9:04:30,9:04:30
OLN1050,king_bathurst,,15,9:06:25,9:06:25
OLN1050,exhibition_go,,16,9:10:05,9:10:05
OLN1051,science_centre,,1,8:40:00,8:40:00
OLN1051,flemingdon_park,,2,8:41:25,8:41:25
OLN1051,thorncliffe_park,,3,8:43:50,8:43:50
OLN1051,cosburn,,4,8:48:45,8:48:45
OLN1051,pape_station,,5,8:50:55,8:50:55
OLN1051,gerrard,,6,8:53:50,8:53:50
OLN1051,leslieville,,7,8:54:50,8:54:50
OLN1051,east_harbour,,8,8:56:25,8:56:25
OLN1051,distillery,,9,8:59:00,8:59:00
OLN1051,corktown,,10,9:00:30,9:00:30
OLN1051,moss_park,,11,9:01:55,9:01:55
OLN1051,queen,,12,9:03:35,9:03:35
OLN1051,osgoode,,13,9:04:55,9:04:55
OLN1051,queen_spadina,,14,9:06:30,9:06:30
OLN1051,king_bathurst,,15,9:08:25,9:08:25
OLN1051,exhibition_go,,16,9:12:05,9:12:05
OLN1052,science_centre,,1,8:42:00,8:42:00
OLN1052,flemingdon_park,,2,8:43:25,8:43:25
OLN1052,thorncliffe_park,,3,8:45:50,8:45:50
OLN1052,cosburn,,4,8:50:45,8:50:45
OLN1052,pape_station,,5,8:52:55,8:52:55
OLN1052,gerrard,,6,8:55:50,8:55:50
OLN1052,leslieville,,7,8:56:50,8:56:50
OLN1052,east_harbour,,8,8:58:25,8:58:25
OLN1052,distillery,,9,9:01:00,9:01:00
OLN1052,corktown,,10,9:02:30,9:02:30
OLN1052,moss_park,,11,9:03:55,9:03:55
OLN1052,queen,,12,9:05:35,9:05:35
OLN1052,osgoode,,13,9:06:55,9:06:55
OLN1052,queen_spadina,,14,9:08:30,9:08:30
OLN1052,king_bathurst,,15,9:10:25,9:10:25
OLN1052,exhibition_go,,16,9:14:05,9:14:05
OLN1053,science_centre,,1,8:44:00,8:44:00
OLN1053,flemingdon_park,,2,8:45:25,8:45:25
OLN1053,thorncliffe_park,,3,8:47:50,8:47:50
OLN1053,cosburn,,4,8:52:45,8:52:45
OLN1053,pape_station,,5,8:54:55,8:54:55
OLN1053,gerrard,,6,8:57:50,8:57:50
OLN1053,leslieville,,7,8:58:50,8:58:50
OLN1053,east_harbour,,8,9:00:25,9:00:25
OLN1053,distillery,,9,9:03:00,9:03:00
OLN1053,corktown,,10,9:04:30,9:04:30
OLN1053,moss_park,,11,9:05:55,9:05:55
OLN1053,queen,,12,9:07:35,9:07:35
OLN1053,osgoode,,13,9:08:55,9:08:55
OLN1053,queen_spadina,,14,9:10:30,9:10:30
OLN1053,king_bathurst,,15,9:12:25,9:12:25
OLN1053,exhibition_go,,16,9:16:05,9:16:05
OLN1054,science_centre,,1,8:46:00,8:46:00
OLN1054,flemingdon_park,,2,8:47:25,8:47:25
OLN1054,thorncliffe_park,,3,8:49:50,8:49:50
OLN1054,cosburn,,4,8:54:45,8:54:45
OLN1054,pape_station,,5,8:56:55,8:56:55
OLN1054,gerrard,,6,8:59:50,8:59:50
OLN1054,leslieville,,7,9:00:50,9:00:50
OLN1054,east_harbour,,8,9:02:25,9:02:25
OLN1054,distillery,,9,9:05:00,9:05:00
OLN1054,corktown,,10,9:06:30,9:06:30
OLN1054,moss_park,,11,9:07:55,9:07:55
OLN1054,queen,,12,9:09:35,9:09:35
OLN1054,osgoode,,13,9:10:55,9:10:55
OLN1054,queen_spadina,,14,9:12:30,9:12:30
OLN1054,king_bathurst,,15,9:14:25,9:14:25
OLN1054,exhibition_go,,16,9:18:05,9:18:05
OLN1055,science_centre,,1,8:48:00,8:48:00
OLN1055,flemingdon_park,,2,8:49:25,8:49:25
OLN1055,thorncliffe_park,,3,8:51:50,8:51:50
OLN1055,cosburn,,4,8:56:45,8:56:45
OLN1055,pape_station,,5,8:58:55,8:58:55
OLN1055,gerrard,,6,9:01:50,9:01:50
OLN1055,leslieville,,7,9:02:50,9:02:50
OLN1055,east_harbour,,8,9:04:25,9:04:25
OLN1055,distillery,,9,9:07:00,9:07:00
OLN1055,corktown,,10,9:08:30,9:08:30
OLN1055,moss_park,,11,9:09:55,9:09:55
OLN1055,queen,,12,9:11:35,9:11:35
OLN1055,osgoode,,13,9:12:55,9:12:55
OLN1055,queen_spadina,,14,9:14:30,9:14:30
OLN1055,king_bathurst,,15,9:16:25,9:16:25
OLN1055,exhibition_go,,16,9:20:05,9:20:05
OLN1056,science_centre,,1,8:50:00,8:50:00
OLN1056,flemingdon_park,,2,8:51:25,8:51:25
OLN1056,thorncliffe_park,,3,8:53:50,8:53:50
OLN1056,cosburn,,4,8:58:45,8:58:45
OLN1056,pape_station,,5,9:00:55,9:00:55
OLN1056,gerrard,,6,9:03:50,9:03:50
OLN1056,leslieville,,7,9:04:50,9:04:50
OLN1056,east_harbour,,8,9:06:25,9:06:25
OLN1056,distillery,,9,9:09:00,9:09:00
OLN1056,corktown,,10,9:10:30,9:10:30
OLN1056,moss_park,,11,9:11:55,9:11:55
OLN1056,queen,,12,9:13:35,9:13:35
OLN1056,osgoode,,13,9:14:55,9:14:55
OLN1056,queen_spadina,,14,9:16:30,9:16:30
OLN1056,king_bathurst,,15,9:18:25,9:18:25
OLN1056,exhibition_go,,16,9:22:05,9:22:05
OLN1057,science_centre,,1,8:52:00,8:52:00
OLN1057,flemingdon_park,,2,8:53:25,8:53:25
OLN1057,thorncliffe_park,,3,8:55:50,8:55:50
OLN1057,cosburn,,4,9:00:45,9:00:45
OLN1057,pape_station,,5,9:02:55,9:02:55
OLN1057,gerrard,,6,9:05:50,9:05:50
OLN1057,leslieville,,7,9:06:50,9:06:50
OLN1057,east_harbour,,8,9:08:25,9:08:25
OLN1057,distillery,,9,9:11:00,9:11:00
OLN1057,corktown,,10,9:12:30,9:12:30
OLN1057,moss_park,,11,9:13:55,9:13:55
OLN1057,queen,,12,9:15:35,9:15:35
OLN1057,osgoode,,13,9:16:55,9:16:55
OLN1057,queen_spadina,,14,9:18:30,9:18:30
OLN1057,king_bathurst,,15,9:20:25,9:20:25
OLN1057,exhibition_go,,16,9:24:05,9:24:05
OLN1058,science_centre,,1,8:54:00,8:54:00
OLN1058,flemingdon_park,,2,8:55:25,8:55:25
OLN1058,thorncliffe_park,,3,8:57:50,8:57:50
OLN1058,cosburn,,4,9:02:45,9:02:45
OLN1058,pape_station,,5,9:04:55,9:04:55
OLN1058,gerrard,,6,9:07:50,9:07:50
OLN1058,leslieville,,7,9:08:50,9:08:50
OLN1058,east_harbour,,8,9:10:25,9:10:25
OLN1058,distillery,,9,9:13:00,9:13:00
OLN1058,corktown,,10,9:14:30,9:14:30
OLN1058,moss_park,,11,9:15:55,9:15:55
OLN1058,queen,,12,9:17:35,9:17:35
OLN1058,osgoode,,13,9:18:55,9:18:55
OLN1058,queen_spadina,,14,9:20:30,9:20:30
OLN1058,king_bathurst,,15,9:22:25,9:22:25
OLN1058,exhibition_go,,16,9:26:05,9:26:05
OLN1059,science_centre,,1,8:56:00,8:56:00
OLN1059,flemingdon_park,,2,8:57:25,8:57:25
